OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK,METAR,LAT,LON,ID,GRIDCODE,CLIMATE_ID
1,1,1314,0.000000000000000,1,KISP,40.795299999999997,-73.100200000000001,1314,31,Cfa
2,2,1481,0.000000000000000,1,TJSJ,18.439000000000000,-66.001999999999995,1481,11,Af
3,3,1481,0.526600000299766,1,TIST,18.337299999999999,-64.973399999999998,1481,11,Af
4,4,1481,0.698000000299771,1,TISX,17.702000000000002,-64.802000000000007,1481,11,Af
5,5,801,0.000000000000000,1,KBAF,42.157699999999998,-72.715599999999995,801,42,Dfb
6,6,801,0.000000000000000,1,KCEF,42.194000000000003,-72.534800000000004,801,42,Dfb
7,7,801,0.000000000000000,1,KORE,42.570099999999996,-72.288600000000002,801,42,Dfb
8,8,801,0.000000000000000,1,KPSF,42.426800000000000,-73.292900000000003,801,42,Dfb
9,9,801,0.000000000000000,1,KORH,42.267299999999999,-71.875699999999995,801,42,Dfb
10,10,801,0.000000000000000,1,KAQW,42.696199999999997,-73.170199999999994,801,42,Dfb
11,11,713,0.000000000000000,1,KBDL,41.938899999999997,-72.683199999999999,713,41,Dfa
12,12,801,0.000000000000000,1,KFIT,42.554099999999998,-71.759000000000000,801,42,Dfb
13,13,801,0.000000000000000,1,KAFN,42.805100000000003,-72.003000000000000,801,42,Dfb
14,14,686,0.000000000000000,1,KBED,42.469999999999999,-71.289000000000001,686,41,Dfa
15,15,801,0.000000000000000,1,KASH,42.781799999999997,-71.514799999999994,801,42,Dfb
16,16,740,0.000000000000000,1,KSFZ,41.920800000000000,-71.491399999999999,740,31,Cfa
17,17,801,0.000000000000000,1,KIJD,41.744000000000000,-72.180199999999999,801,42,Dfb
18,18,686,0.000000000000000,1,KOWD,42.190500000000000,-71.172899999999998,686,41,Dfa
19,19,801,0.000000000000000,1,KLWM,42.717199999999998,-71.123400000000004,801,42,Dfb
20,20,801,0.000000000000000,1,KBVY,42.584099999999999,-70.916100000000000,801,42,Dfb
21,21,686,0.000000000000000,1,KBOS,42.363000000000000,-71.006399999999999,686,41,Dfa
22,22,801,0.000000000000000,1,KPSM,43.077900000000000,-70.823300000000003,801,42,Dfb
23,23,686,0.000000000000000,1,KMQE,42.211900000000000,-71.113900000000001,686,41,Dfa
24,24,740,0.000000000000000,1,KGHG,42.097999999999999,-70.671999999999997,740,31,Cfa
25,25,740,0.000000000000000,1,KTAN,41.874400000000001,-71.016599999999997,740,31,Cfa
26,26,740,0.000000000000000,1,KPYM,41.908999999999999,-70.728800000000007,740,31,Cfa
27,27,740,0.000000000000000,1,KFMH,41.658499999999997,-70.521500000000003,740,31,Cfa
28,28,740,0.000000000000000,1,KMVY,41.393400000000000,-70.613900000000001,740,31,Cfa
29,29,740,0.000000000000000,1,KACK,41.253100000000003,-70.060299999999998,740,31,Cfa
30,30,740,0.000000000000000,1,KHYA,41.669300000000000,-70.280400000000000,740,31,Cfa
31,31,740,0.010500000299771,1,KCQX,41.688400000000001,-69.989500000000007,740,31,Cfa
32,32,740,0.072300000199846,1,KPVC,42.072299999999998,-70.220699999999994,740,31,Cfa
33,33,740,0.000000000000000,1,KEWB,41.676600000000001,-70.957800000000006,740,31,Cfa
34,34,740,0.000000000000000,1,KPVD,41.723999999999997,-71.428200000000004,740,31,Cfa
35,35,740,0.000000000000000,1,KUUU,41.532400000000003,-71.281499999999994,740,31,Cfa
36,36,739,0.000000000000000,1,KWST,41.349600000000002,-71.803399999999996,739,32,Cfb
37,37,739,0.000000000000000,1,KBID,41.168100000000003,-71.577799999999996,739,32,Cfb
38,38,801,0.000000000000000,1,KMHT,42.932800000000000,-71.435699999999997,801,42,Dfb
39,39,801,0.000000000000000,1,KCON,43.202700000000000,-71.502300000000005,801,42,Dfb
40,40,801,0.000000000000000,1,K1P1,43.779200000000003,-71.753600000000006,801,42,Dfb
41,41,801,0.000000000000000,1,KLCI,43.573000000000000,-71.417800000000000,801,42,Dfb
42,42,801,0.000000000000000,1,KDAW,43.284100000000002,-70.929299999999998,801,42,Dfb
43,43,801,0.000000000000000,1,KLEB,43.626100000000001,-72.304199999999994,801,42,Dfb
44,44,801,0.000000000000000,1,KMWN,44.270099999999999,-71.303500000000000,801,42,Dfb
45,45,801,0.000000000000000,1,KEEN,42.898400000000002,-72.270799999999994,801,42,Dfb
46,46,801,0.000000000000000,1,K1V4,44.418999999999997,-72.019000000000005,801,42,Dfb
47,47,801,0.000000000000000,1,KBML,44.575400000000002,-71.175899999999999,801,42,Dfb
48,48,801,0.000000000000000,1,KHIE,44.367600000000003,-71.544499999999999,801,42,Dfb
49,49,801,0.000000000000000,1,CYSC,45.438600000000001,-71.691400000000002,801,42,Dfb
50,50,801,0.000000000000000,1,KVSF,43.343600000000002,-72.517300000000006,801,42,Dfb
51,51,801,0.000000000000000,1,KIZG,43.991100000000003,-70.947900000000004,801,42,Dfb
52,52,801,0.000000000000000,1,KSFM,43.393900000000002,-70.707999999999998,801,42,Dfb
53,53,801,0.000000000000000,1,KPWM,43.646200000000000,-70.309299999999993,801,42,Dfb
54,54,801,0.000000000000000,1,KIWI,43.961399999999998,-69.712599999999995,801,42,Dfb
55,55,801,0.000000000000000,1,KLEW,44.048499999999997,-70.283500000000004,801,42,Dfb
56,56,801,0.000000000000000,1,KAUG,44.320700000000002,-69.797300000000007,801,42,Dfb
57,57,801,0.000000000000000,1,KWVL,44.533299999999997,-69.675500000000000,801,42,Dfb
58,58,801,0.000000000000000,1,KBGR,44.807400000000001,-68.828100000000006,801,42,Dfb
59,59,801,0.000000000000000,1,KGNR,45.462000000000003,-69.594999999999999,801,42,Dfb
60,60,801,0.000000000000000,1,KHUL,46.123100000000001,-67.792100000000005,801,42,Dfb
61,61,801,0.000000000000000,1,KMLT,45.647799999999997,-68.685599999999994,801,42,Dfb
62,62,801,0.000000000000000,1,KBHB,44.449800000000003,-68.361599999999996,801,42,Dfb
63,63,801,0.000000000000000,1,KRKD,44.060099999999998,-69.099299999999999,801,42,Dfb
64,64,801,0.000000000000000,1,CYFC,45.868899999999996,-66.537199999999999,801,42,Dfb
65,65,801,0.000000000000000,1,CYSJ,45.316099999999999,-65.890299999999996,801,42,Dfb
66,66,801,0.000000000000000,1,KPQI,46.689000000000000,-68.044799999999995,801,42,Dfb
67,67,801,0.000000000000000,1,KCAR,46.871499999999997,-68.017899999999997,801,42,Dfb
68,68,801,0.000000000000000,1,K40B,46.609000000000002,-69.531000000000006,801,42,Dfb
69,69,801,0.000000000000000,1,KFVE,47.285499999999999,-68.312799999999996,801,42,Dfb
70,70,801,0.000000000000000,1,KMPV,44.203499999999998,-72.562299999999993,801,42,Dfb
71,71,801,0.000000000000000,1,KRUT,43.529899999999998,-72.949600000000004,801,42,Dfb
72,72,801,0.000000000000000,1,KDDH,42.891199999999998,-73.246099999999998,801,42,Dfb
73,73,801,0.000000000000000,1,KBTV,44.471899999999998,-73.153300000000002,801,42,Dfb
74,74,801,0.000000000000000,1,KPBG,44.650900000000000,-73.468100000000007,801,42,Dfb
75,75,801,0.000000000000000,1,KMVL,44.534599999999998,-72.614000000000004,801,42,Dfb
76,76,801,0.000000000000000,1,KGFL,43.341200000000001,-73.610299999999995,801,42,Dfb
77,77,713,0.000000000000000,1,KHFD,41.736699999999999,-72.649400000000000,713,41,Dfa
78,78,713,0.000000000000000,1,KMMK,41.508699999999997,-72.829499999999996,713,41,Dfa
79,79,738,0.000000000000000,1,KPOU,41.626600000000003,-73.884200000000007,738,41,Dfa
80,80,739,0.000000000000000,1,KGON,41.330100000000002,-72.045100000000005,739,32,Cfb
81,81,1314,0.000000000000000,1,KSNC,41.384000000000000,-72.506000000000000,1314,31,Cfa
82,82,1314,0.000000000000000,1,KOXC,41.478600000000000,-73.135300000000001,1314,31,Cfa
83,83,1314,0.000000000000000,1,KHVN,41.263800000000003,-72.886799999999994,1314,31,Cfa
84,84,1314,0.000000000000000,1,KDXR,41.371499999999997,-73.482200000000006,1314,31,Cfa
85,85,1314,0.000000000000000,1,KBDR,41.163499999999999,-73.126199999999997,1314,31,Cfa
86,86,1314,0.000000000000000,1,KHPN,41.066899999999997,-73.707599999999999,1314,31,Cfa
87,87,1314,0.000000000000000,1,KEWR,40.692500000000003,-74.168700000000001,1314,31,Cfa
88,88,1314,0.000000000000000,1,KCDW,40.875200000000000,-74.281400000000005,1314,31,Cfa
89,89,1314,0.000000000000000,1,KNYC,40.779000000000003,-73.969200000000001,1314,31,Cfa
90,90,1314,0.000000000000000,1,KTEB,40.850099999999998,-74.060800000000000,1314,31,Cfa
91,91,1314,0.000000000000000,1,KMMU,40.799399999999999,-74.414900000000003,1314,31,Cfa
92,92,1314,0.000000000000000,1,KSMQ,40.625999999999998,-74.670199999999994,1314,31,Cfa
93,93,801,0.000000000000000,1,KFWN,41.200200000000002,-74.623099999999994,801,42,Dfb
94,94,801,0.000000000000000,1,K12N,41.008600000000001,-74.738000000000000,801,42,Dfb
95,95,1314,0.000000000000000,1,KBLM,40.186799999999998,-74.124600000000001,1314,31,Cfa
96,96,1314,0.000000000000000,1,KILG,39.678699999999999,-75.606600000000000,1314,31,Cfa
97,97,1314,0.000000000000000,1,KVAY,39.942900000000002,-74.845699999999994,1314,31,Cfa
98,98,1314,0.000000000000000,1,KMJX,39.927500000000002,-74.292400000000001,1314,31,Cfa
99,99,1314,0.000000000000000,1,KPHL,39.872300000000003,-75.240899999999996,1314,31,Cfa
100,100,1314,0.000000000000000,1,KPNE,40.081899999999997,-75.010599999999997,1314,31,Cfa
101,101,1314,0.000000000000000,1,KWRI,40.015599999999999,-74.591700000000003,1314,31,Cfa
102,102,1314,0.000000000000000,1,KACY,39.457599999999999,-74.577200000000005,1314,31,Cfa
103,103,1314,0.000000000000000,1,KMIV,39.367800000000003,-75.072199999999995,1314,31,Cfa
104,104,1314,0.000000000000000,1,KWWD,39.008499999999998,-74.908299999999997,1314,31,Cfa
105,105,1314,0.000000000000000,1,KTTN,40.276699999999998,-74.813500000000005,1314,31,Cfa
106,106,1314,0.000000000000000,1,KDYL,40.333100000000002,-75.122299999999996,1314,31,Cfa
107,107,771,0.000000000000000,1,KABE,40.652400000000000,-75.440399999999997,771,41,Dfa
108,108,1314,0.000000000000000,1,KLGA,40.777299999999997,-73.872600000000006,1314,31,Cfa
109,109,738,0.000000000000000,1,KSWF,41.504100000000001,-74.104799999999997,738,41,Dfa
110,110,738,0.000000000000000,1,KMGJ,41.509999999999998,-74.264600000000002,738,41,Dfa
111,111,1314,0.000000000000000,1,KJFK,40.639800000000001,-73.778899999999993,1314,31,Cfa
112,112,1314,0.000000000000000,1,KFRG,40.728800000000000,-73.413399999999996,1314,31,Cfa
113,113,1314,0.000000000000000,1,KHWV,40.821899999999999,-72.866900000000001,1314,31,Cfa
114,114,1314,0.000000000000000,1,KFOK,40.843699999999998,-72.631799999999998,1314,31,Cfa
115,115,1314,0.000000000000000,1,KHTO,40.959400000000002,-72.251700000000000,1314,31,Cfa
116,116,739,0.000000000000000,1,KMTP,41.076500000000003,-71.920800000000000,739,32,Cfb
117,117,801,0.000000000000000,1,KALB,42.749099999999999,-73.802000000000007,801,42,Dfb
118,118,801,0.000000000000000,1,KSCH,42.852499999999999,-73.928899999999999,801,42,Dfb
119,119,801,0.000000000000000,1,KRME,43.233800000000002,-75.406999999999996,801,42,Dfb
120,120,801,0.000000000000000,1,KMSV,41.701700000000002,-74.795000000000002,801,42,Dfb
121,121,801,0.000000000000000,1,KSLK,44.385300000000001,-74.206199999999995,801,42,Dfb
122,122,801,0.000000000000000,1,KMSS,44.935800000000000,-74.845600000000005,801,42,Dfb
123,123,801,0.000000000000000,1,KSYR,43.111199999999997,-76.106300000000005,801,42,Dfb
124,124,801,0.000000000000000,1,KITH,42.491000000000000,-76.459000000000003,801,42,Dfb
125,125,801,0.000000000000000,1,KFZY,43.350800000000000,-76.388099999999994,801,42,Dfb
126,126,801,0.000000000000000,1,KPEO,42.637099999999997,-77.052899999999994,801,42,Dfb
127,127,801,0.000000000000000,1,KBGM,42.208599999999997,-75.979699999999994,801,42,Dfb
128,128,801,0.000000000000000,1,KART,43.991900000000001,-76.021699999999996,801,42,Dfb
129,129,801,0.000000000000000,1,KGTB,44.055700000000002,-75.719499999999996,801,42,Dfb
130,130,801,0.000000000000000,1,KBUF,42.940500000000000,-78.732200000000006,801,42,Dfb
131,131,801,0.000000000000000,1,KDKK,42.493299999999998,-79.272000000000006,801,42,Dfb
132,132,801,0.000000000000000,1,KIAG,43.107300000000002,-78.946200000000005,801,42,Dfb
133,133,801,0.000000000000000,1,KROC,43.118899999999996,-77.672399999999996,801,42,Dfb
134,134,801,0.000000000000000,1,KDSV,42.570900000000002,-77.713099999999997,801,42,Dfb
135,135,801,0.000000000000000,1,KELZ,42.109499999999997,-77.989999999999995,801,42,Dfb
136,136,801,0.000000000000000,1,CYSN,43.191699999999997,-79.171700000000001,801,42,Dfb
137,137,801,0.000000000000000,1,KJHW,42.153399999999998,-79.257999999999996,801,42,Dfb
138,138,801,0.000000000000000,1,KBFD,41.803100000000001,-78.640100000000004,801,42,Dfb
139,139,801,0.000000000000000,1,KERI,42.082000000000001,-80.176199999999994,801,42,Dfb
140,140,801,0.000000000000000,1,KELM,42.159900000000000,-76.891599999999997,801,42,Dfb
141,141,1314,0.000000000000000,1,KPIT,40.491500000000002,-80.232900000000001,1314,31,Cfa
142,142,770,0.000000000000000,1,KBTP,40.776600000000002,-79.951099999999997,770,41,Dfa
143,143,770,0.000000000000000,1,KBVI,40.772500000000001,-80.391400000000004,770,41,Dfa
144,144,1314,0.000000000000000,1,KAGC,40.354399999999998,-79.930199999999999,1314,31,Cfa
145,145,1314,0.000000000000000,1,KAFJ,40.136499999999998,-80.290199999999999,1314,31,Cfa
146,146,1314,0.000000000000000,1,KHLG,40.174999999999997,-80.646299999999997,1314,31,Cfa
147,147,1314,0.000000000000000,1,KMGW,39.642899999999997,-79.916300000000007,1314,31,Cfa
148,148,1314,0.000000000000000,1,KLBE,40.274600000000000,-79.406800000000004,1314,31,Cfa
149,149,801,0.000000000000000,1,KJST,40.316099999999999,-78.833900000000000,801,42,Dfb
150,150,801,0.000000000000000,1,KAOO,40.296399999999998,-78.319999999999993,801,42,Dfb
151,151,801,0.000000000000000,1,KIDI,40.632199999999997,-79.105500000000006,801,42,Dfb
152,152,801,0.000000000000000,1,KDUJ,41.178300000000000,-78.898700000000005,801,42,Dfb
153,153,801,0.000000000000000,1,KFIG,41.048600000000000,-78.413100000000000,801,42,Dfb
154,154,801,0.000000000000000,1,KFKL,41.377899999999997,-79.860399999999998,801,42,Dfb
155,155,801,0.000000000000000,1,KUCP,41.025399999999998,-80.413399999999996,801,42,Dfb
156,156,801,0.000000000000000,1,KGKJ,41.626500000000000,-80.214699999999993,801,42,Dfb
157,157,801,0.000000000000000,1,KYNG,41.260700000000000,-80.679100000000005,801,42,Dfb
158,158,801,0.000000000000000,1,KHZY,41.777999999999999,-80.695499999999996,801,42,Dfb
159,159,801,0.000000000000000,1,KUNV,40.849299999999999,-77.848699999999994,801,42,Dfb
160,160,771,0.000000000000000,1,KSEG,40.821199999999997,-76.864199999999997,771,41,Dfa
161,161,801,0.000000000000000,1,KIPT,41.241799999999998,-76.921099999999996,801,42,Dfb
162,162,1314,0.000000000000000,1,KCXY,40.217100000000002,-76.851500000000001,1314,31,Cfa
163,163,1314,0.000000000000000,1,KMUI,40.434800000000003,-76.569299999999998,1314,31,Cfa
164,164,1314,0.000000000000000,1,KLNS,40.122399999999999,-76.294399999999996,1314,31,Cfa
165,165,1314,0.000000000000000,1,KMDT,40.193500000000000,-76.763400000000004,1314,31,Cfa
166,166,1314,0.000000000000000,1,KRDG,40.378500000000003,-75.965299999999999,1314,31,Cfa
167,167,1314,0.000000000000000,1,KHGR,39.708500000000001,-77.726500000000001,1314,31,Cfa
168,168,1314,0.000000000000000,1,KMRB,39.401899999999998,-77.984700000000004,1314,31,Cfa
169,169,1314,0.000000000000000,1,KTHV,39.917000000000002,-76.873000000000005,1314,31,Cfa
170,170,1314,0.000000000000000,1,KDMW,39.608300000000000,-77.007700000000000,1314,31,Cfa
171,171,1314,0.000000000000000,1,KMQS,39.978999999999999,-75.866000000000000,1314,31,Cfa
172,172,771,0.000000000000000,1,KXLL,40.570000000000000,-75.488000000000000,771,41,Dfa
173,173,1314,0.000000000000000,1,KUKT,40.435200000000002,-75.381900000000002,1314,31,Cfa
174,174,1314,0.000000000000000,1,KPTW,40.239600000000003,-75.556700000000006,1314,31,Cfa
175,175,801,0.000000000000000,1,KAVP,41.338500000000003,-75.723399999999998,801,42,Dfb
176,176,801,0.000000000000000,1,KMPO,41.137500000000003,-75.378900000000002,801,42,Dfb
177,177,1314,0.000000000000000,1,KLOM,40.137599999999999,-75.265100000000004,1314,31,Cfa
178,178,1314,0.000000000000000,1,KDOV,39.129500000000000,-75.465999999999994,1314,31,Cfa
179,179,1314,0.000000000000000,1,KOXB,38.310400000000001,-75.123999999999995,1314,31,Cfa
180,180,1314,0.000000000000000,1,KGED,38.687899999999999,-75.358300000000000,1314,31,Cfa
181,181,1314,0.000000000000000,1,KSBY,38.340200000000003,-75.509500000000003,1314,31,Cfa
182,182,1314,0.000000000000000,1,KDCA,38.852100000000000,-77.037700000000001,1314,31,Cfa
183,183,1314,0.000000000000000,1,KIAD,38.947400000000002,-77.459900000000005,1314,31,Cfa
184,184,1314,0.000000000000000,1,KGAI,39.168300000000002,-77.165999999999997,1314,31,Cfa
185,185,1314,0.000000000000000,1,KFDK,39.417600000000000,-77.374300000000005,1314,31,Cfa
186,186,1314,0.000000000000000,1,KCJR,38.525500000000001,-77.859600000000000,1314,31,Cfa
187,187,1314,0.000000000000000,1,KDAA,38.715000000000003,-77.180999999999997,1314,31,Cfa
188,188,1314,0.000000000000000,1,KNYG,38.503599999999999,-77.305000000000007,1314,31,Cfa
189,189,1314,0.000000000000000,1,KHWY,38.586300000000001,-77.710599999999999,1314,31,Cfa
190,190,1314,0.000000000000000,1,KJYO,39.078000000000003,-77.557500000000005,1314,31,Cfa
191,191,1314,0.000000000000000,1,KOKV,39.143500000000003,-78.144400000000005,1314,31,Cfa
192,192,1314,0.000000000000000,1,KADW,38.810800000000000,-76.867000000000004,1314,31,Cfa
193,193,1314,0.000000000000000,1,KNHK,38.286000000000001,-76.411799999999999,1314,31,Cfa
194,194,1314,0.000000000000000,1,KBWI,39.175400000000003,-76.668300000000002,1314,31,Cfa
195,195,1314,0.000000000000000,1,KNAK,38.988199999999999,-76.483300000000000,1314,31,Cfa
196,196,1314,0.000000000000000,1,KMTN,39.325699999999998,-76.413799999999995,1314,31,Cfa
197,197,1314,0.000000000000000,1,KDMH,39.281399999999998,-76.611099999999993,1314,31,Cfa
198,198,858,0.000000000000000,1,KW99,38.994900000000001,-79.145899999999997,858,32,Cfb
199,199,1314,0.000000000000000,1,KESN,38.804200000000002,-76.069000000000003,1314,31,Cfa
200,200,1314,0.000000000000000,1,KW29,38.976999999999997,-76.329999999999998,1314,31,Cfa
201,201,1314,0.000000000000000,1,KWAL,37.940199999999997,-75.466399999999993,1314,31,Cfa
202,202,1314,0.000000000000000,1,KMFV,37.646900000000002,-75.761099999999999,1314,31,Cfa
203,203,1314,0.000000000000000,1,KEZF,38.266199999999998,-77.449399999999997,1314,31,Cfa
204,204,1314,0.000000000000000,1,KRMN,38.398099999999999,-77.455500000000001,1314,31,Cfa
205,205,1314,0.000000000000000,1,KFYJ,37.521400000000000,-76.762799999999999,1314,31,Cfa
206,206,1314,0.000000000000000,1,KOFP,37.708900000000000,-77.436599999999999,1314,31,Cfa
207,207,1314,0.000000000000000,1,KLKU,38.009799999999998,-77.970100000000002,1314,31,Cfa
208,208,1314,0.000000000000000,1,KOMH,38.247199999999999,-78.045599999999993,1314,31,Cfa
209,209,1314,0.000000000000000,1,KCHO,38.138599999999997,-78.452900000000000,1314,31,Cfa
210,210,1314,0.000000000000000,1,KSHD,38.264000000000003,-78.896000000000001,1314,31,Cfa
211,211,1314,0.000000000000000,1,KLYH,37.325400000000002,-79.200400000000002,1314,31,Cfa
212,212,1314,0.000000000000000,1,KPHF,37.131900000000002,-76.492999999999995,1314,31,Cfa
213,213,1314,0.000000000000000,1,KFCI,37.405999999999999,-77.525000000000006,1314,31,Cfa
214,214,1314,0.000000000000000,1,KFVX,37.357500000000002,-78.437799999999996,1314,31,Cfa
215,215,1314,0.000000000000000,1,KRIC,37.505200000000002,-77.319699999999997,1314,31,Cfa
216,216,1314,0.000000000000000,1,KJGG,37.239199999999997,-76.716099999999997,1314,31,Cfa
217,217,1314,0.000000000000000,1,KPTB,37.183799999999998,-77.507400000000004,1314,31,Cfa
218,218,1314,0.000000000000000,1,KLFI,37.082799999999999,-76.360500000000002,1314,31,Cfa
219,219,1314,0.000000000000000,1,KFAF,37.132500000000000,-76.608800000000002,1314,31,Cfa
220,220,1314,0.000000000000000,1,KFKN,36.698000000000000,-76.903999999999996,1314,31,Cfa
221,221,1314,0.000000000000000,1,KCPK,36.665599999999998,-76.320700000000002,1314,31,Cfa
222,222,1314,0.000000000000000,1,KORF,36.894599999999997,-76.201200000000000,1314,31,Cfa
223,223,1314,0.000000000000000,1,KSFQ,36.682400000000001,-76.601900000000001,1314,31,Cfa
224,224,1314,0.000000000000000,1,KNGU,36.937500000000000,-76.289299999999997,1314,31,Cfa
225,225,1314,0.000000000000000,1,KNTU,36.822699999999998,-76.031899999999993,1314,31,Cfa
226,226,1314,0.000000000000000,1,KAVC,36.688299999999998,-78.054500000000004,1314,31,Cfa
227,227,1314,0.000000000000000,1,KEMV,36.686900000000001,-77.482799999999997,1314,31,Cfa
228,228,1314,0.000000000000000,1,KAKQ,36.987200000000001,-77.001099999999994,1314,31,Cfa
229,229,1314,0.000000000000000,1,KHNZ,36.361600000000003,-78.529200000000003,1314,31,Cfa
230,230,1314,0.000000000000000,1,KROA,37.325499999999998,-79.975399999999993,1314,31,Cfa
231,231,1314,0.000000000000000,1,KMWK,36.459699999999998,-80.552999999999997,1314,31,Cfa
232,232,1314,0.000000000000000,1,KMTV,36.630800000000001,-80.018299999999996,1314,31,Cfa
233,233,1021,0.000000000000000,1,KPSK,37.137400000000000,-80.678500000000000,1021,32,Cfb
234,234,1314,0.000000000000000,1,KBCB,37.207599999999999,-80.407799999999995,1314,31,Cfa
235,235,1314,0.000000000000000,1,KSIF,36.437199999999997,-79.850999999999999,1314,31,Cfa
236,236,1314,0.000000000000000,1,KHSP,37.951400000000000,-79.833900000000000,1314,31,Cfa
237,237,1021,0.000000000000000,1,KBLF,37.295800000000000,-81.207700000000003,1021,32,Cfb
238,238,1314,0.000000000000000,1,KHLX,36.766100000000002,-80.823599999999999,1314,31,Cfa
239,239,1314,0.000000000000000,1,KLWB,37.858300000000000,-80.399500000000003,1314,31,Cfa
240,240,1314,0.000000000000000,1,KDAN,36.572899999999997,-79.336100000000002,1314,31,Cfa
241,241,1314,0.000000000000000,1,KVJI,36.687100000000001,-82.033299999999997,1314,31,Cfa
242,242,1314,0.000000000000000,1,KLNP,36.988000000000000,-82.530000000000001,1314,31,Cfa
243,243,1314,0.000000000000000,1,K0VG,36.654000000000003,-83.218000000000004,1314,31,Cfa
244,244,1314,0.000000000000000,1,KJFZ,37.064000000000000,-81.798000000000002,1314,31,Cfa
245,245,1314,0.000000000000000,1,K1A6,36.610599999999998,-83.737399999999994,1314,31,Cfa
246,246,1021,0.000000000000000,1,KTRI,36.475200000000001,-82.407399999999996,1021,32,Cfb
247,247,1314,0.000000000000000,1,KGEV,36.432400000000001,-81.419700000000006,1314,31,Cfa
248,248,1021,0.000000000000000,1,KMKJ,36.894900000000000,-81.349900000000005,1021,32,Cfb
249,249,857,0.000000000000000,1,KEKN,38.889400000000002,-79.857100000000003,857,42,Dfb
250,250,1314,0.000000000000000,1,KI16,37.600400000000000,-81.559299999999993,1314,31,Cfa
251,251,1021,0.000000000000000,1,KBKW,37.787300000000002,-81.124200000000002,1021,32,Cfb
252,252,1314,0.000000000000000,1,KCRW,38.373100000000001,-81.593199999999996,1314,31,Cfa
253,253,1314,0.000000000000000,1,KUNI,39.212000000000003,-82.228999999999999,1314,31,Cfa
254,254,1314,0.000000000000000,1,KPKB,39.345100000000002,-81.439200000000000,1314,31,Cfa
255,255,1314,0.000000000000000,1,KW22,39.000500000000002,-80.273700000000005,1314,31,Cfa
256,256,1314,0.000000000000000,1,KHTS,38.366700000000002,-82.558000000000007,1314,31,Cfa
257,257,1314,0.000000000000000,1,KCKB,39.296599999999998,-80.228099999999998,1314,31,Cfa
258,258,1314,0.000000000000000,1,KINT,36.133699999999997,-80.221999999999994,1314,31,Cfa
259,259,1314,0.000000000000000,1,KRUQ,35.645899999999997,-80.520300000000006,1314,31,Cfa
260,260,1314,0.000000000000000,1,KUKF,36.222999999999999,-81.097999999999999,1314,31,Cfa
261,261,1314,0.000000000000000,1,KEXX,35.781100000000002,-80.303799999999995,1314,31,Cfa
262,262,1314,0.000000000000000,1,KBUY,36.048499999999997,-79.474900000000005,1314,31,Cfa
263,263,1314,0.000000000000000,1,KHBI,35.654499999999999,-79.894800000000004,1314,31,Cfa
264,264,1314,0.000000000000000,1,KTTA,35.582400000000000,-79.101299999999995,1314,31,Cfa
265,265,1314,0.000000000000000,1,KSOP,35.238000000000000,-79.388999999999996,1314,31,Cfa
266,266,1314,0.000000000000000,1,KIGX,35.935000000000002,-79.065899999999999,1314,31,Cfa
267,267,1314,0.000000000000000,1,KHFF,35.036700000000003,-79.497399999999999,1314,31,Cfa
268,268,1314,0.000000000000000,1,KTDF,36.284599999999998,-78.984600000000000,1314,31,Cfa
269,269,1314,0.000000000000000,1,KGSO,36.101300000000002,-79.941100000000006,1314,31,Cfa
270,270,1314,0.000000000000000,1,KAFP,35.020600000000002,-80.077100000000002,1314,31,Cfa
271,271,1314,0.000000000000000,1,KVUJ,35.416699999999999,-80.150800000000004,1314,31,Cfa
272,272,1314,0.000000000000000,1,KHRJ,35.380200000000002,-78.732200000000006,1314,31,Cfa
273,273,1314,0.000000000000000,1,KRDU,35.877600000000001,-78.787499999999994,1314,31,Cfa
274,274,1314,0.000000000000000,1,KLHZ,36.023400000000002,-78.330299999999994,1314,31,Cfa
275,275,1314,0.000000000000000,1,KJNX,35.540900000000001,-78.390299999999996,1314,31,Cfa
276,276,1314,0.000000000000000,1,KGWW,35.460599999999999,-77.964900000000000,1314,31,Cfa
277,277,1314,0.000000000000000,1,KGSB,35.339399999999998,-77.960599999999999,1314,31,Cfa
278,278,1314,0.000000000000000,1,KPOB,35.170800000000000,-79.014499999999998,1314,31,Cfa
279,279,1314,0.000000000000000,1,KRWI,35.856299999999997,-77.891900000000007,1314,31,Cfa
280,280,1314,0.000000000000000,1,KASJ,36.297499999999999,-77.170900000000003,1314,31,Cfa
281,281,1314,0.000000000000000,1,KEWN,35.073000000000000,-77.042900000000003,1314,31,Cfa
282,282,1314,0.000000000000000,1,KOCW,35.570500000000003,-77.049800000000005,1314,31,Cfa
283,283,1314,0.000000000000000,1,KPGV,35.635300000000001,-77.385300000000001,1314,31,Cfa
284,284,1314,0.000000000000000,1,KIXA,36.329999999999998,-77.635000000000005,1314,31,Cfa
285,285,1314,0.000000000000000,1,KMQI,35.918999999999997,-75.695499999999996,1314,31,Cfa
286,286,1314,0.000000000000000,1,KEDE,36.027700000000003,-76.567099999999996,1314,31,Cfa
287,287,1314,0.000000000000000,1,KHSE,35.232799999999997,-75.617800000000003,1314,31,Cfa
288,288,1314,0.000000000000000,1,KECG,36.260599999999997,-76.174599999999998,1314,31,Cfa
289,289,1314,0.000000000000000,1,KONX,36.399900000000002,-76.015400000000000,1314,31,Cfa
